time,location,new_id
10:42,spices,1.8
10:43,checkout,1.0
10:43,dairy,3.4
10:43,drinks,2.0
10:43,fruit,1.4
10:43,spices,1.2
10:44,checkout,1.8
10:44,dairy,3.6
10:44,drinks,1.2
10:44,fruit,1.2
10:44,spices,1.6
10:45,checkout,0.6
10:45,dairy,2.4
10:45,drinks,1.2
10:45,fruit,1.8
10:45,spices,1.6
10:46,checkout,1.4
10:46,dairy,2.4
10:46,drinks,1.8
10:46,fruit,1.2
10:46,spices,1.0
10:47,checkout,0.8
10:47,dairy,2.6
10:47,drinks,1.2
10:47,fruit,2.0
10:47,spices,2.0
10:48,checkout,1.2
10:48,dairy,2.6
10:48,drinks,1.4
10:48,fruit,1.6
10:48,spices,1.6
10:49,checkout,1.2
10:49,dairy,2.2
10:49,drinks,1.8
10:49,fruit,2.4
10:49,spices,0.8
10:50,checkout,1.0
10:50,dairy,2.8
10:50,drinks,1.8
10:50,fruit,2.0
10:50,spices,1.6
10:51,checkout,2.0
10:51,dairy,3.4
10:51,drinks,1.2
10:51,fruit,1.4
10:51,spices,1.2
10:52,checkout,0.6
10:52,dairy,3.6
10:52,drinks,1.2
10:52,fruit,1.2
10:52,spices,0.8
10:53,checkout,1.2
10:53,dairy,3.2
10:53,drinks,1.2
10:53,fruit,1.0
10:53,spices,1.4
10:54,checkout,2.0
10:54,dairy,2.4
10:54,drinks,1.0
10:54,fruit,1.0
10:54,spices,1.4
10:55,checkout,0.8
10:55,dairy,2.6
10:55,drinks,1.0
10:55,fruit,1.0
10:55,spices,0.6
10:56,checkout,0.4
10:56,dairy,2.4
10:56,drinks,1.6
10:56,fruit,1.6
10:56,spices,1.0
10:57,checkout,0.8
10:57,dairy,2.2
10:57,drinks,1.8
10:57,fruit,1.6
10:57,spices,1.2
10:58,checkout,1.4
10:58,dairy,3.6
10:58,drinks,1.0
10:58,fruit,2.0
10:58,spices,1.2
10:59,checkout,1.6
10:59,dairy,3.2
10:59,drinks,1.2
10:59,fruit,1.6
10:59,spices,0.8
11:00,checkout,0.8
11:00,dairy,3.2
11:00,drinks,1.6
11:00,fruit,1.6
11:00,spices,1.0
11:01,checkout,1.4
11:01,dairy,3.4
11:01,drinks,2.2
11:01,fruit,1.8
11:01,spices,0.6
11:02,checkout,1.6
11:02,dairy,4.2
11:02,drinks,1.4
11:02,fruit,2.4
11:02,spices,0.6
11:03,checkout,1.0
11:03,dairy,3.6
11:03,drinks,2.4
11:03,fruit,1.6
11:03,spices,0.8
11:04,checkout,1.0
11:04,dairy,3.2
11:04,drinks,2.0
11:04,fruit,1.6
11:04,spices,0.6
11:05,checkout,2.2
11:05,dairy,2.6
11:05,drinks,1.8
11:05,fruit,0.6
11:05,spices,1.4
11:06,checkout,0.8
11:06,dairy,2.2
11:06,drinks,2.2
11:06,fruit,1.6
11:06,spices,1.2
11:07,checkout,1.6
11:07,dairy,2.4
11:07,drinks,2.2
11:07,fruit,2.4
11:07,spices,1.0
11:08,checkout,0.8
11:08,dairy,1.8
11:08,drinks,2.0
11:08,fruit,3.4
11:08,spices,1.2
11:09,checkout,1.4
11:09,dairy,1.6
11:09,drinks,2.0
11:09,fruit,3.4
11:09,spices,1.8
11:10,checkout,0.8
11:10,dairy,1.6
11:10,drinks,2.0
11:10,fruit,3.2
11:10,spices,1.6
11:11,checkout,1.8
11:11,dairy,1.8
11:11,drinks,1.4
11:11,fruit,2.0
11:11,spices,1.8
11:12,checkout,0.6
11:12,dairy,1.8
11:12,drinks,1.2
11:12,fruit,1.6
11:12,spices,2.2
11:13,checkout,1.4
11:13,dairy,2.2
11:13,drinks,1.0
11:13,fruit,1.8
11:13,spices,0.6
11:14,checkout,0.6
11:14,dairy,2.6
11:14,drinks,1.2
11:14,fruit,1.6
11:14,spices,0.2
11:15,checkout,0.8
11:15,dairy,2.2
11:15,drinks,1.6
11:15,fruit,1.4
11:15,spices,0.2
11:16,checkout,0.6
11:16,dairy,2.4
11:16,drinks,1.2
11:16,fruit,1.0
11:16,spices,0.8
11:17,checkout,0.4
11:17,dairy,2.4
11:17,drinks,1.0
11:17,fruit,1.4
11:17,spices,1.4
11:18,checkout,1.2
11:18,dairy,1.8
11:18,drinks,0.8
11:18,fruit,2.0
11:18,spices,0.6
11:19,checkout,0.4
11:19,dairy,1.6
11:19,drinks,0.8
11:19,fruit,2.8
11:19,spices,1.4
11:20,checkout,1.6
11:20,dairy,1.6
11:20,drinks,1.2
11:20,fruit,2.4
11:20,spices,1.0
11:21,checkout,1.4
11:21,dairy,1.4
11:21,drinks,0.4
11:21,fruit,2.2
11:21,spices,2.2
11:22,checkout,1.6
11:22,dairy,1.8
11:22,drinks,1.0
11:22,fruit,2.2
11:22,spices,1.2
11:23,checkout,2.0
11:23,dairy,1.6
11:23,drinks,1.2
11:23,fruit,1.6
11:23,spices,0.8
11:24,checkout,1.4
11:24,dairy,1.8
11:24,drinks,1.2
11:24,fruit,1.6
11:24,spices,1.4
11:25,checkout,2.0
11:25,dairy,2.0
11:25,drinks,1.2
11:25,fruit,0.4
11:25,spices,1.4
11:26,checkout,0.8
11:26,dairy,2.0
11:26,drinks,1.0
11:26,fruit,0.6
11:26,spices,0.8
11:27,checkout,0.4
11:27,dairy,3.0
11:27,drinks,1.4
11:27,fruit,1.4
11:27,spices,0.6
11:28,checkout,1.0
11:28,dairy,2.8
11:28,drinks,1.2
11:28,fruit,2.2
11:28,spices,1.0
11:29,checkout,1.0
11:29,dairy,3.0
11:29,drinks,1.8
11:29,fruit,0.8
11:29,spices,0.8
11:30,checkout,1.2
11:30,dairy,3.0
11:30,drinks,1.2
11:30,fruit,1.0
11:30,spices,0.6
11:31,checkout,0.8
11:31,dairy,2.6
11:31,drinks,1.4
11:31,fruit,1.2
11:31,spices,0.2
11:32,checkout,0.8
11:32,dairy,2.6
11:32,drinks,1.2
11:32,fruit,1.4
11:32,spices,0.6
11:33,checkout,1.4
11:33,dairy,2.0
11:33,drinks,0.8
11:33,fruit,1.4
11:33,spices,1.2
11:34,checkout,1.2
11:34,dairy,2.6
11:34,drinks,0.4
11:34,fruit,1.2
11:34,spices,1.2
11:35,checkout,0.8
11:35,dairy,2.2
11:35,drinks,0.8
11:35,fruit,1.2
11:35,spices,0.4
11:36,checkout,0.8
11:36,dairy,1.6
11:36,drinks,0.8
11:36,fruit,0.8
11:36,spices,0.6
11:37,checkout,0.8
11:37,dairy,1.8
11:37,drinks,1.0
11:37,fruit,0.8
11:37,spices,0.4
11:38,checkout,1.0
11:38,dairy,2.8
11:38,drinks,1.0
11:38,fruit,1.8
11:38,spices,0.4
11:39,checkout,0.6
11:39,dairy,3.8
11:39,drinks,1.0
11:39,fruit,2.0
11:39,spices,0.6
11:40,checkout,1.0
11:40,dairy,3.8
11:40,drinks,0.8
11:40,fruit,1.8
11:40,spices,0.6
11:41,checkout,1.0
11:41,dairy,3.8
11:41,drinks,1.2
11:41,fruit,1.6
11:41,spices,1.0
11:42,checkout,1.0
11:42,dairy,3.4
11:42,drinks,1.4
11:42,fruit,1.6
11:42,spices,1.2
11:43,checkout,0.8
11:43,dairy,3.8
11:43,drinks,1.4
11:43,fruit,2.2
11:43,spices,1.2
11:44,checkout,1.6
11:44,dairy,4.4
11:44,drinks,1.0
11:44,fruit,1.4
11:44,spices,0.6
11:45,checkout,0.4
11:45,dairy,4.2
11:45,drinks,1.2
11:45,fruit,2.2
11:45,spices,0.4
11:46,checkout,0.6
11:46,dairy,3.6
11:46,drinks,1.2
11:46,fruit,3.2
11:46,spices,1.6
11:47,checkout,2.0
11:47,dairy,3.0
11:47,drinks,1.6
11:47,fruit,2.6
11:47,spices,1.0
11:48,checkout,0.8
11:48,dairy,2.8
11:48,drinks,1.8
11:48,fruit,3.0
11:48,spices,1.0
11:49,checkout,1.0
11:49,dairy,2.4
11:49,drinks,1.2
11:49,fruit,4.4
11:49,spices,1.0
11:50,checkout,1.4
11:50,dairy,3.4
11:50,drinks,1.2
11:50,fruit,2.8
11:50,spices,0.8
11:51,checkout,1.0
11:51,dairy,4.6
11:51,drinks,1.0
11:51,fruit,2.4
11:51,spices,0.6
11:52,checkout,1.4
11:52,dairy,4.0
11:52,drinks,1.6
11:52,fruit,3.0
11:52,spices,0.8
11:53,checkout,1.2
11:53,dairy,4.2
11:53,drinks,2.0
11:53,fruit,3.6
11:53,spices,1.0
11:54,checkout,2.6
11:54,dairy,3.0
11:54,drinks,1.6
11:54,fruit,2.6
11:54,spices,1.0
11:55,checkout,1.0
11:55,dairy,3.4
11:55,drinks,0.8
11:55,fruit,3.0
11:55,spices,1.2
11:56,checkout,1.0
11:56,dairy,4.4
11:56,drinks,1.8
11:56,fruit,1.8
11:56,spices,0.6
11:57,checkout,2.4
11:57,dairy,2.2
11:57,drinks,1.0
11:57,fruit,2.0
11:57,spices,1.0
11:58,checkout,1.2
11:58,dairy,2.2
11:58,drinks,0.6
11:58,fruit,2.0
11:58,spices,1.2
11:59,checkout,1.2
11:59,dairy,2.2
11:59,drinks,0.8
11:59,fruit,2.2
11:59,spices,0.4
12:00,checkout,1.0
12:00,dairy,2.8
12:00,drinks,0.6
12:00,fruit,2.6
12:00,spices,0.4
12:01,checkout,0.6
12:01,dairy,3.0
12:01,drinks,1.0
12:01,fruit,2.2
12:01,spices,0.6
12:02,checkout,1.2
12:02,dairy,2.8
12:02,drinks,2.0
12:02,fruit,2.0
12:02,spices,1.0
12:03,checkout,1.6
12:03,dairy,3.0
12:03,drinks,2.0
12:03,fruit,1.8
12:03,spices,0.4
12:04,checkout,0.6
12:04,dairy,3.8
12:04,drinks,2.2
12:04,fruit,2.0
12:04,spices,1.4
12:05,checkout,1.8
12:05,dairy,3.6
12:05,drinks,2.4
12:05,fruit,2.0
12:05,spices,1.4
12:06,checkout,1.6
12:06,dairy,4.0
12:06,drinks,2.4
12:06,fruit,1.4
12:06,spices,0.8
12:07,checkout,1.4
12:07,dairy,3.6
12:07,drinks,2.6
12:07,fruit,1.8
12:07,spices,1.0
12:08,checkout,2.4
12:08,dairy,3.0
12:08,drinks,1.4
12:08,fruit,1.8
12:08,spices,1.2
12:09,checkout,1.0
12:09,dairy,2.6
12:09,drinks,2.0
12:09,fruit,1.2
12:09,spices,2.0
12:10,checkout,0.4
12:10,dairy,2.6
12:10,drinks,3.0
12:10,fruit,1.0
12:10,spices,1.2
12:11,checkout,1.8
12:11,dairy,1.8
12:11,drinks,2.2
12:11,fruit,2.0
12:11,spices,1.4
12:12,checkout,1.2
12:12,dairy,2.0
12:12,drinks,2.2
12:12,fruit,2.8
12:12,spices,1.4
12:13,checkout,1.6
12:13,dairy,3.8
12:13,drinks,1.8
12:13,fruit,2.2
12:13,spices,1.6
12:14,checkout,1.0
12:14,dairy,3.6
12:14,drinks,1.6
12:14,fruit,2.4
12:14,spices,1.4
12:15,checkout,1.8
12:15,dairy,3.4
12:15,drinks,2.2
12:15,fruit,2.0
12:15,spices,1.2
12:16,checkout,0.8
12:16,dairy,4.4
12:16,drinks,2.0
12:16,fruit,2.4
12:16,spices,0.2
12:17,checkout,2.2
12:17,dairy,4.2
12:17,drinks,1.0
12:17,fruit,2.6
12:17,spices,1.2
12:18,checkout,1.6
12:18,dairy,2.8
12:18,drinks,1.6
12:18,fruit,2.4
12:18,spices,0.8
12:19,checkout,1.2
12:19,dairy,2.4
12:19,drinks,1.2
12:19,fruit,3.4
12:19,spices,1.0
12:20,checkout,1.8
12:20,dairy,1.8
12:20,drinks,1.2
12:20,fruit,3.0
12:20,spices,0.2
12:21,checkout,1.4
12:21,dairy,2.8
12:21,drinks,0.8
12:21,fruit,2.0
12:21,spices,0.6
12:22,checkout,0.8
12:22,dairy,3.2
12:22,drinks,1.4
12:22,fruit,1.8
12:22,spices,0.8
12:23,checkout,1.4
12:23,dairy,3.0
12:23,drinks,1.4
12:23,fruit,1.6
12:23,spices,0.6
12:24,checkout,1.2
12:24,dairy,3.2
12:24,drinks,1.2
12:24,fruit,1.6
12:24,spices,0.4
12:25,checkout,0.8
12:25,dairy,3.0
12:25,drinks,1.6
12:25,fruit,1.6
12:25,spices,0.4
12:26,checkout,1.0
12:26,dairy,2.0
12:26,drinks,2.0
12:26,fruit,2.2
12:26,spices,1.0
12:27,checkout,2.0
12:27,dairy,2.2
12:27,drinks,1.8
12:27,fruit,1.8
12:27,spices,1.0
12:28,checkout,2.2
12:28,dairy,2.8
12:28,drinks,1.0
12:28,fruit,1.6
12:28,spices,1.2
12:29,checkout,0.8
12:29,dairy,2.6
12:29,drinks,1.0
12:29,fruit,1.2
12:29,spices,1.4
12:30,checkout,1.4
12:30,dairy,2.8
12:30,drinks,1.0
12:30,fruit,1.2
12:30,spices,1.0
12:31,checkout,1.0
12:31,dairy,2.2
12:31,drinks,1.4
12:31,fruit,1.6
12:31,spices,1.0
12:32,checkout,0.6
12:32,dairy,2.2
12:32,drinks,1.0
12:32,fruit,2.2
12:32,spices,1.2
12:33,checkout,0.8
12:33,dairy,2.4
12:33,drinks,1.0
12:33,fruit,2.0
12:33,spices,0.8
12:34,checkout,0.6
12:34,dairy,2.4
12:34,drinks,1.2
12:34,fruit,2.0
12:34,spices,0.4
12:35,checkout,1.0
12:35,dairy,2.8
12:35,drinks,1.8
12:35,fruit,1.2
12:35,spices,0.4
12:36,checkout,1.0
12:36,dairy,2.6
12:36,drinks,1.6
12:36,fruit,1.2
12:36,spices,1.0
12:37,checkout,1.4
12:37,dairy,2.2
12:37,drinks,1.6
12:37,fruit,2.0
12:37,spices,1.6
12:38,checkout,1.0
12:38,dairy,2.0
12:38,drinks,2.0
12:38,fruit,2.4
12:38,spices,1.2
12:39,checkout,1.2
12:39,dairy,2.8
12:39,drinks,2.8
12:39,fruit,1.6
12:39,spices,1.4
12:40,checkout,1.8
12:40,dairy,3.0
12:40,drinks,1.8
12:40,fruit,2.4
12:40,spices,1.4
12:41,checkout,1.2
12:41,dairy,2.4
12:41,drinks,2.8
12:41,fruit,2.0
12:41,spices,2.0
12:42,checkout,1.8
12:42,dairy,2.6
12:42,drinks,2.6
12:42,fruit,2.6
12:42,spices,1.4
12:43,checkout,2.2
12:43,dairy,2.4
12:43,drinks,2.0
12:43,fruit,2.8
12:43,spices,1.4
12:44,checkout,2.0
12:44,dairy,2.2
12:44,drinks,0.8
12:44,fruit,2.2
12:44,spices,2.0
12:45,checkout,1.8
12:45,dairy,2.2
12:45,drinks,1.2
12:45,fruit,2.6
12:45,spices,0.8
12:46,checkout,1.0
12:46,dairy,2.8
12:46,drinks,0.4
12:46,fruit,2.4
12:46,spices,1.8
12:47,checkout,0.6
12:47,dairy,4.0
12:47,drinks,0.4
12:47,fruit,2.8
12:47,spices,0.8
12:48,checkout,1.2
12:48,dairy,3.8
12:48,drinks,0.6
12:48,fruit,2.6
12:48,spices,1.6
12:49,checkout,1.2
12:49,dairy,4.0
12:49,drinks,1.2
12:49,fruit,1.8
12:49,spices,1.4
12:50,checkout,2.6
12:50,dairy,3.8
12:50,drinks,0.8
12:50,fruit,1.2
12:50,spices,0.8
12:51,checkout,0.6
12:51,dairy,3.8
12:51,drinks,1.2
12:51,fruit,1.4
12:51,spices,0.4
12:52,checkout,0.2
12:52,dairy,4.4
12:52,drinks,1.0
12:52,fruit,1.8
12:52,spices,0.6
12:53,checkout,0.6
12:53,dairy,4.0
12:53,drinks,0.6
12:53,fruit,2.2
12:53,spices,1.2
12:54,checkout,0.4
12:54,dairy,3.6
12:54,drinks,1.8
12:54,fruit,3.0
12:54,spices,1.6
12:55,checkout,1.8
12:55,dairy,4.2
12:55,drinks,2.4
12:55,fruit,2.4
12:55,spices,0.8
12:56,checkout,2.2
12:56,dairy,3.6
12:56,drinks,1.4
12:56,fruit,2.0
12:56,spices,1.4
12:57,checkout,1.2
12:57,dairy,4.0
12:57,drinks,1.2
12:57,fruit,2.4
12:57,spices,0.8
12:58,checkout,1.6
12:58,dairy,3.8
12:58,drinks,1.2
12:58,fruit,1.4
12:58,spices,1.2
12:59,checkout,0.6
12:59,dairy,3.4
12:59,drinks,1.4
12:59,fruit,1.4
12:59,spices,1.8
13:00,checkout,1.2
13:00,dairy,4.4
13:00,drinks,1.8
13:00,fruit,1.8
13:00,spices,1.0
13:01,checkout,1.6
13:01,dairy,4.0
13:01,drinks,1.8
13:01,fruit,1.4
13:01,spices,1.0
13:02,checkout,2.0
13:02,dairy,2.8
13:02,drinks,2.2
13:02,fruit,1.8
13:02,spices,0.6
13:03,checkout,1.0
13:03,dairy,2.8
13:03,drinks,1.8
13:03,fruit,1.2
13:03,spices,0.8
13:04,checkout,0.8
13:04,dairy,2.8
13:04,drinks,1.0
13:04,fruit,2.4
13:04,spices,0.6
13:05,checkout,0.6
13:05,dairy,3.0
13:05,drinks,2.0
13:05,fruit,2.8
13:05,spices,0.8
13:06,checkout,1.2
13:06,dairy,3.4
13:06,drinks,2.4
13:06,fruit,2.8
13:06,spices,1.0
13:07,checkout,2.4
13:07,dairy,3.2
13:07,drinks,2.6
13:07,fruit,2.6
13:07,spices,1.2
13:08,checkout,1.6
13:08,dairy,3.4
13:08,drinks,1.6
13:08,fruit,2.0
13:08,spices,1.6
13:09,checkout,1.4
13:09,dairy,2.6
13:09,drinks,1.2
13:09,fruit,3.4
13:09,spices,1.8
13:10,checkout,1.8
13:10,dairy,4.0
13:10,drinks,1.2
13:10,fruit,5.0
13:10,spices,1.8
13:11,checkout,1.6
13:11,dairy,4.4
13:11,drinks,2.0
13:11,fruit,3.6
13:11,spices,1.6
13:12,checkout,1.8
13:12,dairy,4.0
13:12,drinks,2.8
13:12,fruit,3.0
13:12,spices,2.2
13:13,checkout,1.2
13:13,dairy,4.6
13:13,drinks,2.4
13:13,fruit,3.4
13:13,spices,1.2
13:14,checkout,1.8
13:14,dairy,4.4
13:14,drinks,1.8
13:14,fruit,3.8
13:14,spices,1.2
13:15,checkout,1.8
13:15,dairy,4.6
13:15,drinks,2.0
13:15,fruit,4.4
13:15,spices,1.2
13:16,checkout,2.2
13:16,dairy,5.2
13:16,drinks,1.2
13:16,fruit,5.2
13:16,spices,1.8
13:17,checkout,1.6
13:17,dairy,4.8
13:17,drinks,2.2
13:17,fruit,4.6
13:17,spices,1.8
13:18,checkout,1.6
13:18,dairy,5.4
13:18,drinks,2.2
13:18,fruit,5.0
13:18,spices,2.0
13:19,checkout,0.8
13:19,dairy,5.6
13:19,drinks,2.8
13:19,fruit,5.4
13:19,spices,1.6
13:20,checkout,1.6
13:20,dairy,5.4
13:20,drinks,3.2
13:20,fruit,5.6
13:20,spices,2.0
13:21,checkout,2.8
13:21,dairy,5.2
13:21,drinks,3.8
13:21,fruit,4.2
13:21,spices,1.6
13:22,checkout,2.2
13:22,dairy,5.0
13:22,drinks,3.0
13:22,fruit,5.0
13:22,spices,1.6
13:23,checkout,2.4
13:23,dairy,5.2
13:23,drinks,2.4
13:23,fruit,3.8
13:23,spices,1.2
13:24,checkout,2.0
13:24,dairy,4.4
13:24,drinks,2.0
13:24,fruit,3.8
13:24,spices,2.2
13:25,checkout,2.0
13:25,dairy,4.4
13:25,drinks,2.4
13:25,fruit,3.6
13:25,spices,2.4
13:26,checkout,2.2
13:26,dairy,4.8
13:26,drinks,2.4
13:26,fruit,3.2
13:26,spices,2.8
13:27,checkout,1.8
13:27,dairy,4.0
13:27,drinks,3.2
13:27,fruit,3.0
13:27,spices,2.8
13:28,checkout,1.6
13:28,dairy,5.0
13:28,drinks,2.2
13:28,fruit,3.2
13:28,spices,2.4
13:29,checkout,2.6
13:29,dairy,4.6
13:29,drinks,2.0
13:29,fruit,3.8
13:29,spices,1.6
13:30,checkout,2.4
13:30,dairy,4.4
13:30,drinks,1.4
13:30,fruit,4.4
13:30,spices,1.8
13:31,checkout,2.6
13:31,dairy,4.8
13:31,drinks,1.4
13:31,fruit,4.2
13:31,spices,1.8
13:32,checkout,2.4
13:32,dairy,5.0
13:32,drinks,2.0
13:32,fruit,3.0
13:32,spices,1.2
13:33,checkout,2.6
13:33,dairy,4.0
13:33,drinks,1.4
13:33,fruit,2.8
13:33,spices,1.0
13:34,checkout,0.8
13:34,dairy,4.8
13:34,drinks,0.8
13:34,fruit,3.6
13:34,spices,2.0
13:35,checkout,2.2
13:35,dairy,4.6
13:35,drinks,1.2
13:35,fruit,3.0
13:35,spices,2.2
13:36,checkout,1.0
13:36,dairy,4.8
13:36,drinks,2.0
13:36,fruit,2.4
13:36,spices,1.6
13:37,checkout,1.8
13:37,dairy,4.6
13:37,drinks,1.8
13:37,fruit,3.8
13:37,spices,1.4
13:38,checkout,1.2
13:38,dairy,5.2
13:38,drinks,2.2
13:38,fruit,3.4
13:38,spices,1.6
13:39,checkout,2.0
13:39,dairy,5.2
13:39,drinks,1.2
13:39,fruit,4.2
13:39,spices,0.6
13:40,checkout,2.2
13:40,dairy,5.4
13:40,drinks,1.8
13:40,fruit,2.6
13:40,spices,0.2
13:41,checkout,0.8
13:41,dairy,5.2
13:41,drinks,2.0
13:41,fruit,2.8
13:41,spices,0.6
13:42,checkout,1.2
13:42,dairy,5.4
13:42,drinks,2.2
13:42,fruit,2.4
13:42,spices,0.6
13:43,checkout,1.4
13:43,dairy,4.2
13:43,drinks,1.8
13:43,fruit,3.4
13:43,spices,1.8
13:44,checkout,1.8
13:44,dairy,4.6
13:44,drinks,1.8
13:44,fruit,3.6
13:44,spices,0.4
13:45,checkout,1.0
13:45,dairy,4.2
13:45,drinks,2.4
13:45,fruit,3.4
13:45,spices,2.0
13:46,checkout,2.0
13:46,dairy,4.4
13:46,drinks,2.6
13:46,fruit,2.4
13:46,spices,2.0
13:47,checkout,2.2
13:47,dairy,3.6
13:47,drinks,1.0
13:47,fruit,3.6
13:47,spices,2.4
13:48,checkout,1.0
13:48,dairy,4.4
13:48,drinks,1.6
13:48,fruit,3.8
13:48,spices,1.6
13:49,checkout,2.0
13:49,dairy,3.8
13:49,drinks,1.4
13:49,fruit,3.4
13:49,spices,1.4
13:50,checkout,1.4
13:50,dairy,3.8
13:50,drinks,1.8
13:50,fruit,2.2
13:50,spices,1.6
13:51,checkout,1.8
13:51,dairy,3.8
13:51,drinks,1.6
13:51,fruit,3.0
13:51,spices,1.4
13:52,checkout,1.6
13:52,dairy,4.6
13:52,drinks,1.6
13:52,fruit,2.6
13:52,spices,1.8
13:53,checkout,1.6
13:53,dairy,5.6
13:53,drinks,1.6
13:53,fruit,1.4
13:53,spices,1.4
13:54,checkout,1.6
13:54,dairy,4.6
13:54,drinks,1.8
13:54,fruit,1.8
13:54,spices,2.0
13:55,checkout,1.4
13:55,dairy,4.2
13:55,drinks,2.2
13:55,fruit,2.4
13:55,spices,2.6
13:56,checkout,2.6
13:56,dairy,4.2
13:56,drinks,1.6
13:56,fruit,3.4
13:56,spices,1.8
13:57,checkout,1.4
13:57,dairy,4.2
13:57,drinks,2.2
13:57,fruit,3.2
13:57,spices,1.6
13:58,checkout,1.6
13:58,dairy,5.2
13:58,drinks,2.2
13:58,fruit,2.8
13:58,spices,1.6
13:59,checkout,2.0
13:59,dairy,5.0
13:59,drinks,1.2
13:59,fruit,3.0
13:59,spices,2.2
14:00,checkout,1.4
14:00,dairy,5.0
14:00,drinks,1.2
14:00,fruit,3.8
14:00,spices,1.6
14:01,checkout,1.4
14:01,dairy,4.8
14:01,drinks,1.8
14:01,fruit,2.6
14:01,spices,2.0
14:02,checkout,2.4
14:02,dairy,3.8
14:02,drinks,2.0
14:02,fruit,3.0
14:02,spices,1.2
14:03,checkout,1.8
14:03,dairy,3.2
14:03,drinks,2.4
14:03,fruit,2.2
14:03,spices,1.4
14:04,checkout,1.0
14:04,dairy,4.2
14:04,drinks,2.0
14:04,fruit,2.4
14:04,spices,1.4
14:05,checkout,2.0
14:05,dairy,3.4
14:05,drinks,1.6
14:05,fruit,2.2
14:05,spices,2.2
14:06,checkout,1.0
14:06,dairy,4.2
14:06,drinks,2.2
14:06,fruit,2.4
14:06,spices,1.2
14:07,checkout,1.8
14:07,dairy,3.6
14:07,drinks,2.2
14:07,fruit,2.6
14:07,spices,1.2
14:08,checkout,2.6
14:08,dairy,3.8
14:08,drinks,1.8
14:08,fruit,2.2
14:08,spices,1.0
14:09,checkout,1.6
14:09,dairy,4.0
14:09,drinks,1.8
14:09,fruit,2.0
14:09,spices,1.6
14:10,checkout,1.0
14:10,dairy,4.4
14:10,drinks,2.0
14:10,fruit,2.4
14:10,spices,1.0
14:11,checkout,1.6
14:11,dairy,4.2
14:11,drinks,3.0
14:11,fruit,2.4
14:11,spices,1.2
14:12,checkout,1.6
14:12,dairy,3.4
14:12,drinks,3.2
14:12,fruit,2.2
14:12,spices,1.6
14:13,checkout,2.2
14:13,dairy,3.4
14:13,drinks,2.4
14:13,fruit,1.8
14:13,spices,2.0
14:14,checkout,1.8
14:14,dairy,3.6
14:14,drinks,2.2
14:14,fruit,1.8
14:14,spices,0.6
14:15,checkout,1.6
14:15,dairy,3.2
14:15,drinks,1.6
14:15,fruit,1.6
14:15,spices,1.4
14:16,checkout,1.2
14:16,dairy,3.6
14:16,drinks,1.0
14:16,fruit,2.6
14:16,spices,1.8
14:17,checkout,1.2
14:17,dairy,3.8
14:17,drinks,1.0
14:17,fruit,2.8
14:17,spices,2.2
14:18,checkout,1.8
14:18,dairy,3.4
14:18,drinks,1.4
14:18,fruit,2.0
14:18,spices,1.4
14:19,checkout,0.8
14:19,dairy,4.0
14:19,drinks,1.6
14:19,fruit,1.4
14:19,spices,1.4
14:20,checkout,1.2
14:20,dairy,3.6
14:20,drinks,1.6
14:20,fruit,3.0
14:20,spices,1.6
14:21,checkout,1.8
14:21,dairy,3.6
14:21,drinks,2.6
14:21,fruit,2.4
14:21,spices,1.2
14:22,checkout,1.8
14:22,dairy,4.8
14:22,drinks,2.0
14:22,fruit,2.4
14:22,spices,1.8
14:23,checkout,1.4
14:23,dairy,4.8
14:23,drinks,1.8
14:23,fruit,3.2
14:23,spices,2.4
14:24,checkout,2.0
14:24,dairy,5.2
14:24,drinks,2.0
14:24,fruit,3.8
14:24,spices,1.0
14:25,checkout,1.8
14:25,dairy,5.2
